Time (ms),x1,x2
4255,-2.9512e-11,0.86603
4260,-7.1119e-12,0.86603
4265,1.5288e-11,0.86603
4270,-7.8727e-11,0.86603
4275,-5.6326e-11,0.86603
4280,-3.3926e-11,0.86603
4285,-1.1526e-11,0.86603
4290,1.0874e-11,0.86603
4295,3.3274e-11,0.86603
4300,-6.0741e-11,0.86603
4305,-3.834e-11,0.86603
4310,-1.594e-11,0.86603
4315,6.4601e-12,0.86603
4320,2.886e-11,0.86603
4325,-6.5155e-11,0.86603
4330,-4.2755e-11,0.86603
4335,-2.0354e-11,0.86603
4340,2.0459e-12,0.86603
4345,2.4446e-11,0.86603
4350,-6.9569e-11,0.86603
4355,-4.7169e-11,0.86603
4360,-2.4768e-11,0.86603
4365,-2.3682e-12,0.86603
4370,2.0032e-11,0.86603
4375,-7.3983e-11,0.86603
4380,-5.1583e-11,0.86603
4385,-2.9183e-11,0.86603
4390,-6.7824e-12,0.86603
4395,1.5618e-11,0.86603
4400,-7.8397e-11,0.86603
4405,-5.5997e-11,0.86603
4410,-3.3597e-11,0.86603
4415,-1.1196e-11,0.86603
4420,1.1204e-11,0.86603
4425,3.3604e-11,0.86603
4430,-6.0411e-11,0.86603
4435,-3.8011e-11,0.86603
4440,-1.5611e-11,0.86603
4445,6.7896e-12,0.86603
4450,2.919e-11,0.86603
4455,-6.4825e-11,0.86603
4460,-4.2425e-11,0.86603
4465,-2.0025e-11,0.86603
4470,2.3755e-12,0.86603
4475,2.4776e-11,0.86603
4480,-6.9239e-11,0.86603
4485,-4.6839e-11,0.86603
4490,-2.4439e-11,0.86603
4495,-2.0387e-12,0.86603
4500,2.0362e-11,0.86603
4505,-7.3654e-11,0.86603
4510,-5.1253e-11,0.86603
4515,-2.8853e-11,0.86603
4520,-6.4528e-12,0.86603
4525,1.5947e-11,0.86603
4530,-7.8068e-11,0.86603
4535,-5.5667e-11,0.86603
4540,-3.3267e-11,0.86603
4545,-1.0867e-11,0.86603
4550,1.1533e-11,0.86603
4555,3.3933e-11,0.86603
4560,-6.0082e-11,0.86603
4565,-3.7681e-11,0.86603
4570,-1.5281e-11,0.86603
4575,7.1191e-12,0.86603
4580,2.9519e-11,0.86603
4585,-6.4496e-11,0.86603
4590,-4.2095e-11,0.86603
4595,-1.9695e-11,0.86603
4600,2.705e-12,0.86603
4605,2.5105e-11,0.86603
4610,-6.891e-11,0.86603
4615,-4.651e-11,0.86603
4620,-2.4109e-11,0.86603
4625,-1.7092e-12,0.86603
4630,2.0691e-11,0.86603
4635,-7.3324e-11,0.86603
4640,-5.0924e-11,0.86603
4645,-2.8524e-11,0.86603
4650,-6.1233e-12,0.86603
4655,1.6277e-11,0.86603
4660,-7.7738e-11,0.86603
4665,-5.5338e-11,0.86603
4670,-3.2938e-11,0.86603
4675,-1.0537e-11,0.86603
4680,1.1863e-11,0.86603
4685,3.4263e-11,0.86603
4690,-5.9752e-11,0.86603
4695,-3.7352e-11,0.86603
4700,-1.4952e-11,0.86603
4705,7.4486e-12,0.86603
4710,2.9849e-11,0.86603
4715,-6.4166e-11,0.86603
4720,-4.1766e-11,0.86603
4725,-1.9366e-11,0.86603
4730,3.0345e-12,0.86603
4735,2.5435e-11,0.86603
4740,-6.858e-11,0.86603
4745,-4.618e-11,0.86603
4750,-2.378e-11,0.86603
4755,-1.3796e-12,0.86603
4760,2.1021e-11,0.86603
4765,-7.2994e-11,0.86603
4770,-5.0594e-11,0.86603
4775,-2.8194e-11,0.86603
4780,-5.7938e-12,0.86603
4785,1.6606e-11,0.86603
4790,-7.7409e-11,0.86603
4795,-5.5008e-11,0.86603
4800,-3.2608e-11,0.86603
4805,-1.0208e-11,0.86603
4810,1.2192e-11,0.86603
4815,3.4593e-11,0.86603
4820,-5.9423e-11,0.86603
4825,-3.7022e-11,0.86603
4830,-1.4622e-11,0.86603
4835,7.7782e-12,0.86603
4840,3.0178e-11,0.86603
4845,-6.3837e-11,0.86603
4850,-4.1436e-11,0.86603
4855,-1.9036e-11,0.86603
4860,3.364e-12,0.86603
4865,2.5764e-11,0.86603
4870,-6.8251e-11,0.86603
4875,-4.5851e-11,0.86603
4880,-2.345e-11,0.86603
4885,-1.0501e-12,0.86603
4890,2.135e-11,0.86603
4895,-7.2665e-11,0.86603
4900,-5.0265e-11,0.86603
4905,-2.7865e-11,0.86603
4910,-5.4643e-12,0.86603
4915,1.6936e-11,0.86603
4920,-7.7079e-11,0.86603
4925,-5.4679e-11,0.86603
4930,-3.2279e-11,0.86603
4935,-9.8784e-12,0.86603
4940,1.2522e-11,0.86603
4945,-8.1493e-11,0.86603
4950,-5.9093e-11,0.86603
4955,-3.6693e-11,0.86603
4960,-1.4293e-11,0.86603
4965,8.1077e-12,0.86603
4970,3.0508e-11,0.86603
4975,-6.3507e-11,0.86603
4980,-4.1107e-11,0.86603
4985,-1.8707e-11,0.86603
4990,3.6935e-12,0.86603
4995,2.6094e-11,0.86603
